id,name,x1,y1,x2,y2
1929,17555796,67,48,59,43
1930,17555798,49,50,57,46
1931,17555799,61,55,55,57
1932,17555800,64,48,62,43
1933,17555801,54,60,50,48
1934,17555803,46,63,46,60
1935,17555804,59,41,59,39
1936,17555805,58,43,66,36
1937,17555806,65,41,67,40
1938,17555807,67,48,58,43
1939,17555808,57,59,57,62
1940,17555809,58,49,61,45
1941,17555811,58,49,57,46
1942,17555813,65,42,64,49
1943,17555814,65,42,59,44
1944,17555815,63,45,66,37
1945,17555816,52,45,66,44
1946,17555820,65,45,62,42
1947,17555821,59,43,52,37
1948,17555822,55,64,56,66
1949,17555825,68,45,67,38
1950,17555826,64,49,59,43
1951,17555828,43,48,61,59
1952,17555829,47,49,39,49
1953,17555831,66,40,60,42
1954,17555832,59,43,65,42
1955,17555833,52,43,59,43
1956,17555834,64,48,59,43
1957,17555836,40,70,44,70
1958,17555837,65,47,67,48
1959,17555839,62,49,58,50
1960,17555840,52,37,62,42
1961,17555845,54,75,46,77
1962,17555846,66,44,68,36
1963,17555848,43,54,43,74
1964,17555849,69,46,52,43
1965,17555852,52,45,59,43
1966,17555854,48,22,52,32
1967,17555855,46,75,42,70
1968,17555856,59,42,66,39
1969,17555857,64,41,62,41
1970,17555860,68,45,63,57
1971,17555862,66,43,69,35
1972,17555863,68,47,58,45
1973,17555868,30,35,54,37
1974,17555869,66,45,60,44
1975,17555871,55,44,63,48
1976,17555872,59,39,63,35
1977,17555873,69,48,66,39
1978,17555874,69,39,66,41
1979,17555875,60,48,57,46
1980,17555876,42,50,34,65
1981,17555877,55,39,59,44
1982,17555879,56,63,49,60
1983,17555881,54,44,59,43
1984,17555882,51,61,51,61
1985,17555883,44,67,40,68
1986,17555885,59,44,47,47
1987,17555886,61,43,60,59
1988,17555887,63,50,55,53
1989,17555888,73,31,82,17
1990,17555892,55,44,47,47
1991,17555894,65,45,62,48
1992,17555898,69,48,66,48
1993,17555901,64,44,67,45
1994,17555902,67,48,60,53
1995,17555903,35,64,25,64
1996,17555905,63,47,59,43
1997,17555907,42,66,40,68
1998,17555906,58,43,42,59
1999,17555908,65,47,59,44
2000,17555909,67,48,54,54
2001,17555911,68,45,59,43
2002,17555913,38,46,50,44
2003,17555914,59,43,53,48
2004,17555915,67,48,62,48
2005,17555916,67,45,59,44
2006,17555917,43,47,29,58
2007,17555918,52,42,66,43
2008,17555920,67,46,63,44
2009,17555922,44,41,43,52
2010,17555924,59,43,52,42
2011,17555925,61,43,66,39
2012,17555926,61,43,66,37
2013,17555927,61,43,49,56
2014,17555928,62,54,49,64
2015,17555929,58,49,58,45
2016,17555930,66,37,67,31
2017,17555932,64,48,60,43
2018,17555933,38,50,60,53
2019,17555935,68,47,53,48
2020,17555937,36,56,29,58
2021,17555938,67,33,66,39
2022,17555939,60,42,63,48
2023,17555940,53,57,53,64
2024,17555941,63,42,68,36
2025,17555942,65,45,61,48
2026,17555943,67,46,59,44
2027,17555944,63,45,51,40
2028,17555945,63,43,51,57
2029,17555948,52,42,62,42
2030,17555949,58,49,49,56
2031,17555951,60,43,60,46
2032,17555953,55,57,46,54
2033,17555958,59,37,70,44
2034,17555961,48,35,48,39
2035,17555963,55,55,53,57
2036,17555964,71,45,63,50
2037,17555967,66,40,65,36
2038,17555968,61,43,64,41
2039,17555969,64,48,63,42
2040,17555970,62,53,60,57
2041,17555972,66,39,59,39
2042,17555973,66,41,60,42
2043,17555976,55,44,59,43
2044,17555979,40,68,30,63
2045,17555980,47,61,51,58
2046,17555981,64,48,59,44
2047,17555982,61,46,59,43
2048,17555983,56,63,56,66
2049,17555984,58,50,62,49
2050,17555989,50,44,59,44
2051,17555991,29,58,57,61
2052,17555993,49,56,38,54
2053,17555994,50,43,41,28
2054,17555997,63,45,61,59
2055,17555999,54,45,58,45
2056,17556000,61,45,59,47
2057,17556001,64,44,49,53
2058,17556002,46,40,59,43
2059,17556003,41,28,66,37
2060,17556004,67,48,50,44
2061,17556005,56,49,62,54
2062,17556011,35,39,67,40
2063,17556012,65,45,54,60
2064,17556015,66,50,58,45
2065,17556018,52,55,51,58
2066,17556019,72,47,53,53
2067,17556020,62,43,57,46
2068,17556021,66,44,55,43
2069,17556023,61,46,66,44
2070,17556028,57,59,60,57
2071,17556029,69,48,59,44
2072,17556031,55,44,58,58
2073,17556033,58,43,55,58
2074,17556034,64,45,60,46
2075,17556035,79,19,77,19
2076,17556036,54,59,46,54
2077,17556038,69,39,69,45
2078,17556039,77,16,86,17
2079,17556042,30,45,30,48
2080,17556044,44,66,45,68
2081,17556045,38,62,38,54
2082,17556054,51,69,51,70
2083,17556058,44,41,64,44
2084,17556059,77,14,70,44
2085,17556061,47,45,43,47
2086,17556060,63,44,64,43
2087,17556063,46,86,40,95
2088,17556065,64,44,60,56
2089,17556067,61,59,49,63
2090,17556070,61,43,66,43
2091,17556069,61,43,46,53
2092,17556071,46,54,49,60
2093,17556077,52,32,65,42
2094,17556080,59,39,59,44
2095,17556081,59,39,59,42
2096,17556078,58,49,46,54
2097,17556079,50,43,50,41
2098,17556082,65,47,60,46
2099,17556085,69,48,66,44
2100,17556086,64,49,63,43
2101,17556088,47,42,58,49
2102,17556091,67,45,60,44
2103,17556092,66,48,60,42
2104,17556097,66,44,60,43
2105,17556098,48,57,47,61
2106,17556100,65,46,62,53
2107,17556102,60,46,56,52
2108,17556103,67,48,69,45
2109,17556104,44,41,51,40
2110,17556107,44,44,29,58
2111,17556106,67,48,69,46
2112,17556108,67,48,71,47
2113,17556114,49,56,55,53
2114,17556116,48,57,46,66
2115,17556115,54,44,52,37
2116,17556117,29,58,29,66
2117,17556118,64,43,60,42
2118,17556120,63,45,67,46
2119,17556122,60,44,52,43
2120,17556123,63,40,66,39
2121,17556127,70,39,60,42
2122,17556128,60,46,59,44
2123,17556129,63,43,57,46
2124,17556130,62,43,63,42
2125,17556133,44,66,54,59
2126,17556134,67,46,67,45
2127,17556136,66,44,67,40
2128,17556137,67,38,55,39
2129,17556138,64,45,69,46
2130,17556139,63,57,51,73
2131,17556140,50,41,55,39
2132,17556142,25,64,53,57
2133,17556144,40,68,40,68
2134,17556146,55,43,50,44
2135,17556148,63,45,55,43
2136,17556151,71,47,61,48
2137,17556152,53,57,44,64
2138,17556153,63,44,66,39
2139,17556155,60,57,65,53
2140,17556159,54,60,49,60
2141,17556161,58,49,53,57
2142,17556162,56,33,57,32
2143,17556163,62,48,63,52
2144,17556165,48,66,51,72
2145,17556166,53,48,42,55
2146,17556169,64,41,60,42
2147,17556170,58,49,62,42
2148,17556176,56,63,53,68
2149,17556177,55,43,59,51
2150,17556178,62,42,63,39
2151,17556181,68,47,62,42
2152,17556182,61,45,60,62
2153,17556187,59,43,65,50
2154,17556188,44,86,48,84
2155,17556193,62,43,65,46
2156,17556196,66,45,65,46
2157,17556201,52,55,55,64
2158,17556202,59,43,54,38
2159,17556203,55,43,47,42
2160,17556206,61,46,67,45
2161,17556211,67,48,53,48
2162,17556212,65,45,55,54
2163,17556213,54,37,54,37
2164,17556216,59,47,52,43
2165,17556217,66,39,67,45
2166,17556223,63,35,48,39
2167,17556224,45,42,43,50
2168,17556225,44,70,42,66
2169,17556228,71,47,64,48
2170,17556229,69,48,53,48
2171,17556230,66,42,63,40
2172,17556231,54,41,43,36
2173,17556236,68,47,63,42
2174,17556238,64,43,59,43
2175,17556240,44,70,46,77
2176,17556245,61,46,63,52
2177,17556249,60,44,45,46
2178,17556250,60,43,55,55
2179,17556251,59,44,35,64
2180,17556253,46,40,52,37
2181,17556254,56,66,55,63
2182,17556257,66,39,59,44
2183,17556261,69,35,61,43
2184,17556265,59,44,60,50
2185,17556268,59,44,53,62
2186,17556267,58,49,61,48
2187,17556270,59,44,47,48
2188,17556275,61,46,38,54
2189,17556278,53,66,55,67
2190,17556280,59,47,60,42
2191,17556281,44,70,37,82
2192,17556283,50,43,59,44
2193,17556285,68,47,59,44
2194,17556286,63,44,63,40
2195,17556287,62,46,55,57
2196,17556288,53,68,47,73
2197,17556289,34,56,26,57
2198,17556293,64,45,68,36
2199,17556294,54,45,55,44
2200,17556297,76,15,82,15
2201,17556309,63,42,66,37
2202,17556310,47,42,59,42
2203,17556311,44,83,37,82
2204,17556312,62,53,60,59
2205,17556318,44,41,51,58
2206,17556319,66,43,71,47
2207,17556321,64,49,53,48
2208,17556322,65,45,59,41
2209,17556323,70,44,72,47
2210,17556326,55,44,60,43
2211,17556328,58,49,47,52
2212,17556330,40,68,36,72
2213,17556332,68,45,60,42
2214,17556333,66,44,63,57
2215,17556338,63,44,60,42
2216,17556343,64,45,52,43
2217,17556344,58,49,63,50
2218,17556348,52,55,51,59
2219,17556349,58,55,61,55
2220,17556351,36,72,29,75
2221,17556354,66,50,66,44
2222,17556355,56,52,56,59
2223,17556356,66,44,62,41
2224,17556357,54,54,54,45
2225,17556359,60,46,51,47
2226,17556360,63,45,53,36
2227,17556361,60,43,60,40
2228,17556363,76,15,79,17
2229,17556362,49,53,43,54
2230,17556366,61,45,47,48
2231,17556365,46,54,46,53
2232,17556367,66,45,63,43
2233,17556368,60,40,60,48
2234,17556371,63,44,53,58
2235,17556373,56,39,59,44
2236,17556374,51,47,47,48
2237,17556378,55,55,46,54
2238,17556379,56,52,55,55
2239,17556381,64,44,56,60
2240,17556382,66,43,54,41
2241,17556385,64,45,60,44
2242,17556386,63,45,60,62
2243,17556390,66,45,41,53
2244,17556391,67,38,64,41
2245,17556394,68,45,49,53
2246,17556397,53,66,53,67
2247,17556398,65,47,63,42
2248,17556399,47,42,60,42
2249,17556400,52,44,44,50
2250,17556401,58,49,62,50
2251,17556402,66,44,60,42
2252,17556407,63,45,52,43
2253,17556410,63,43,69,46
2254,17556411,58,43,66,43
2255,17556413,68,47,39,49
2256,17556414,60,42,65,45
2257,17556415,58,43,52,55
2258,17556417,57,56,54,55
2259,17556419,59,44,34,49
2260,17556418,82,17,86,17
2261,17556420,59,44,66,39
2262,17556421,49,60,51,61
2263,17556422,61,43,63,40
2264,17556423,53,36,56,47
2265,17556424,63,44,63,45
2266,17556426,54,45,53,43
2267,17556427,62,48,66,45
2268,17556428,61,46,60,50
2269,17556429,55,57,61,55
2270,17556432,44,96,41,93
2271,17556434,55,43,47,52
2272,17556436,67,48,65,50
2273,17556437,77,16,77,22
2274,17556439,62,43,64,49
2275,17556441,54,41,52,38
2276,17556446,61,45,66,45
2277,17556444,65,41,60,42
2278,17556447,66,39,66,37
2279,17556448,61,48,46,54
2280,17556450,57,45,52,44
2281,17556449,61,46,62,42
2282,17556451,62,43,45,52
2283,17556453,50,44,50,43
2284,17556454,52,43,43,47
2285,17556457,60,40,56,41
2286,17556459,18,66,15,66
2287,17556461,61,59,60,62
2288,17556465,63,52,60,59
2289,17556466,56,39,59,43
2290,17556467,59,44,59,37
2291,17556468,61,46,59,47
2292,17556469,63,39,53,57
2293,17556471,38,54,39,49
2294,17556473,43,68,42,72
2295,17556474,60,46,55,53
2296,17556475,72,47,60,62
2297,17556476,64,44,55,44
2298,17556477,60,44,62,42
2299,17556478,53,66,53,68
2300,17556480,61,45,57,56
2301,17556481,63,45,62,53
2302,17556482,43,52,46,53
2303,17556483,58,49,53,48
2304,17556486,41,53,43,52
2305,17556488,61,48,66,44
2306,17556490,65,46,61,43
2307,17556492,69,48,44,44
2308,17556498,59,41,54,30
2309,17556499,66,45,67,40
2310,17556500,66,37,64,41
2311,17556501,64,44,72,47
2312,17556503,66,50,61,59
2313,17556505,58,49,51,57
2314,17556507,60,56,62,54
2315,17556510,59,51,34,61
2316,17556514,61,48,57,59
2317,17556520,51,73,51,73
2318,17556519,67,49,62,50
2319,17556521,59,42,55,42
2320,17556522,58,55,59,51
2321,17556523,67,48,67,38
2322,17556524,60,43,55,54
2323,17556525,51,72,51,73
2324,17556526,35,32,43,47
2325,17556527,65,47,54,44
2326,17556529,66,44,59,51
2327,17556532,61,43,54,38
2328,17556534,44,66,46,63
2329,17556536,69,48,65,47
2330,17556537,63,42,60,46
2331,17556540,58,49,54,44
2332,17556542,44,64,38,70
2333,17556543,46,54,34,55
2334,17556545,66,43,67,46
2335,17556546,66,48,55,53
2336,17556548,27,70,26,74
2337,17556549,64,49,62,54
2338,17556552,61,43,66,50
2339,17556553,65,46,52,44
2340,17556554,63,43,58,43
2341,17556555,38,84,46,77
2342,17556556,44,50,43,54
2343,17556558,68,45,69,48
2344,17556559,53,66,55,68
2345,17556560,66,43,66,36
2346,17556561,38,54,37,53
2347,17556562,54,45,52,44
2348,17556563,62,43,59,51
2349,17556565,53,62,57,62
2350,17556567,60,46,49,50
2351,17556569,68,45,67,49
2352,17556570,67,48,60,43
2353,17556571,59,44,60,40
2354,17556572,62,49,61,48
2355,17556574,66,45,63,45
2356,17556577,64,44,64,41
2357,17556578,40,95,33,95
2358,17556579,53,57,63,57
2359,17556581,63,45,66,39
2360,17556582,66,44,70,44
2361,17556583,66,39,68,36
2362,17556592,44,70,45,68
2363,17556584,47,42,39,49
2364,17556586,68,47,60,43
2365,17556588,44,41,59,43
2366,17556589,60,52,60,53
2367,17556595,44,70,51,70
2368,17556594,59,43,64,41
2369,17556596,55,43,36,56
2370,17556598,44,70,43,74
2371,17556599,65,46,57,62
2372,17556602,49,60,42,62
2373,17556605,67,46,61,45
2374,17556606,67,49,53,48
2375,17556609,82,17,77,16
2376,17556610,54,60,49,61
2377,17556611,61,43,62,41
2378,17556613,63,43,68,45
2379,17556614,47,50,38,50
2380,17556618,61,46,60,48
2381,17556619,64,44,67,48
2382,17556620,59,44,51,57
2383,17556623,61,43,67,45
2384,17556624,42,60,46,60
2385,17556625,60,49,60,46
2386,17556626,54,41,52,32
2387,17556628,64,41,65,36
2388,17556631,61,45,52,45
2389,17556632,65,42,65,51
2390,17556638,62,43,41,53
2391,17556640,65,42,50,44
2392,17556641,54,45,58,43
2393,17556642,66,44,56,47
2394,17556643,53,62,49,64
2395,17556644,51,40,56,41
2396,17556646,59,44,43,52
2397,17556647,54,45,47,47
2398,17556649,44,70,35,69
2399,17556650,63,45,63,40
2400,17556652,63,43,47,45
2401,17556656,60,53,58,54
2402,17556659,63,42,67,40
2403,17556664,47,61,44,64
2404,17556665,51,69,38,70
2405,17556666,55,42,65,41
2406,17556668,82,17,82,15
2407,17556670,60,44,67,31
2408,17556672,61,43,67,46
2409,17556675,50,77,45,80
2410,17556676,60,40,50,43
2411,17556678,29,58,32,59
2412,17556680,61,43,68,36
2413,17556683,60,50,58,50
2414,17556684,46,53,47,45
2415,17556685,62,50,61,48
2416,17556686,63,45,41,53
2417,17556687,68,45,62,54
2418,17556689,56,47,53,48
2419,17556690,60,44,66,40
2420,17556691,60,48,57,56
2421,17556693,58,52,62,53
2422,17556694,47,42,44,50
2423,17556697,67,38,68,36
2424,17556698,63,47,62,54
2425,17556699,51,73,50,75
2426,17556701,53,64,49,64
2427,17556703,54,41,54,37
2428,17556704,56,66,56,64
2429,17556710,67,48,61,61
2430,17556713,67,48,63,45
2431,17556715,63,45,55,57
2432,17556717,60,46,72,47
2433,17556721,64,44,53,53
2434,17556723,54,60,56,60
2435,17556725,29,66,29,70
2436,17556726,64,42,66,37
2437,17556727,46,54,47,52
2438,17556729,58,49,54,55
2439,17556732,61,48,55,58
2440,17556733,43,48,47,50
2441,17556734,47,42,66,39
2442,17556735,46,54,51,57
2443,17556736,64,43,43,50
2444,17556737,62,53,47,61
2445,17556743,66,42,63,42
2446,17556740,46,54,41,52
2447,17556745,64,44,54,59
2448,17556746,60,46,46,53
2449,17556749,64,44,66,39
2450,17556750,61,45,65,46
2451,17556751,43,52,43,50
2452,17556752,63,43,60,43
2453,17556753,57,61,53,56
2454,17556754,63,57,54,75
2455,17556756,60,43,54,45
2456,17556761,54,55,53,56
2457,17556763,59,47,55,54
2458,17556764,64,48,69,46
2459,17556766,55,43,56,35
2460,17556767,68,45,49,50
2461,17556768,59,51,49,63
2462,17556770,63,45,60,42
2463,17556771,56,47,49,56
2464,17556772,47,42,59,41
2465,17556774,66,40,52,37
2466,17556775,69,48,59,47
2467,17556773,66,45,60,43
2468,17556777,61,45,52,44
2469,17556778,63,45,62,48
2470,17556779,46,54,57,56
2471,17556780,65,45,63,50
2472,17556784,49,63,49,67
2473,17556786,63,35,59,34
2474,17556787,64,44,38,50
2475,17556789,66,44,69,46
2476,17556790,62,43,40,58
2477,17556791,56,60,45,81
2478,17556794,59,43,63,43
2479,17556796,59,44,65,51
2480,17556798,64,45,59,43
2481,17556799,66,44,62,42
2482,17556800,38,62,48,68
2483,17556801,63,45,54,41
2484,17556803,62,46,49,50
2485,17556805,67,40,69,32
2486,17556810,66,42,61,43
2487,17556809,46,54,43,54
2488,17556811,63,45,60,43
2489,17556812,59,43,57,46
2490,17556819,58,49,57,61
2491,17556822,64,48,69,48
2492,17556820,67,46,63,57
2493,17556824,61,43,62,46
2494,17556826,52,42,59,44
2495,17556827,59,44,54,54
2496,17556828,62,46,66,39
2497,17556830,63,43,60,57
2498,17556831,43,98,40,95
2499,17556832,60,40,52,42
2500,17556833,65,46,64,44
2501,17556836,64,43,58,45
2502,17556838,54,44,45,46
2503,17556839,47,37,59,44
2504,17556840,65,45,71,47
2505,17556841,67,49,59,51
2506,17556842,61,43,58,54
2507,17556843,58,58,48,57
2508,17556844,63,40,62,41
2509,17556845,66,50,57,61
2510,17556847,60,42,50,43
2511,17556848,62,43,54,38
2512,17556850,66,44,67,38
2513,17556851,64,45,67,49
2514,17556852,55,57,59,47
2515,17556853,61,45,55,57
2516,17556854,53,64,47,65
2517,17556855,64,45,61,55
2518,17556859,64,43,67,38
2519,17556861,64,44,51,59
2520,17556865,64,45,64,48
2521,17556866,61,43,60,43
2522,17556868,83,20,79,19
2523,17556870,55,53,42,59
2524,17556872,65,51,62,53
2525,17556871,65,45,50,43
2526,17556873,63,44,63,52
2527,17556874,62,42,66,39
2528,17556875,61,46,67,40
2529,17556876,66,42,58,49
2530,17556877,58,49,66,44
2531,17556879,64,49,58,49
2532,17556880,47,42,30,48
2533,17556883,66,42,67,38
2534,17556885,69,39,65,36
2535,17556888,63,34,65,41
2536,17556890,65,28,59,28
2537,17556891,55,44,52,42
2538,17556892,43,47,43,54
2539,17556894,44,83,49,83
2540,17556896,60,62,54,75
2541,17556898,63,44,58,45
2542,17556899,59,44,61,55
2543,17556900,59,44,49,56
2544,17556901,61,43,67,49
2545,17556902,63,44,64,49
2546,17556905,66,44,64,42
2547,17556906,62,48,56,63
2548,17556908,44,70,48,68
2549,17556909,61,45,45,52
2550,17556910,58,43,67,40
2551,17556911,56,52,34,56
2552,17556912,52,45,66,40
2553,17556913,44,70,32,72
2554,17556914,76,17,77,14
2555,17556915,65,46,62,46
2556,17556918,60,43,54,54
2557,17556919,62,46,61,55
2558,17556920,75,5,74,6
2559,17556921,67,45,60,50
2560,17556924,49,63,48,66
2561,17556927,61,45,62,51
2562,17556929,65,45,60,46
2563,17556931,46,53,51,57
2564,17556932,48,57,54,55
2565,17556934,43,52,37,53
2566,17556937,37,53,29,50
2567,17556936,69,48,57,46
2568,17556939,59,44,54,38
2569,17556940,52,45,58,45
2570,17556942,47,65,47,65
2571,17556944,53,66,38,70
2572,17556945,63,43,63,45
2573,17556946,57,46,43,47
2574,17556947,55,64,35,64
2575,17556948,42,90,40,88
2576,17556957,55,43,60,43
2577,17556952,61,55,53,57
2578,17556955,56,49,40,58
2579,17556964,51,65,56,60
2580,17556953,53,66,51,65
2581,17556954,61,45,57,46
2582,17556965,66,44,63,50
2583,17556960,56,52,60,62
2584,17556962,38,54,54,54
2585,17556963,37,53,37,57
2586,17556975,60,46,62,51
2587,17556970,61,46,69,46
2588,17556997,59,44,42,50
2589,17556972,44,64,42,63
2590,17556976,60,46,58,43
2591,17556977,41,53,29,56
2592,17556978,53,62,46,63
2593,17556979,66,48,63,52
2594,17556998,63,45,66,44
2595,17556983,42,59,39,49
2596,17556985,61,46,62,51
2597,17556987,62,46,62,48
2598,17556990,62,54,40,64
2599,17556992,61,43,64,48
2600,17556995,63,43,64,49
2601,17556999,65,53,61,59
2602,17557000,53,57,51,58
2603,17557001,66,44,62,46
2604,17557002,53,62,55,63
2605,17557003,54,45,55,42
2606,17557004,60,40,68,36
2607,17557005,47,37,50,44
2608,17557006,61,61,57,62
2609,17557009,60,42,59,44
2610,17557011,55,57,49,63
2611,17557013,28,61,22,61
2612,17557014,68,45,63,50
2613,17557015,66,44,66,42
2614,17557018,44,86,37,86
2615,17557020,66,45,71,47
2616,17557021,65,50,55,53
2617,17557022,82,17,83,19
2618,17557024,66,45,56,36
2619,17557028,55,43,58,45
2620,17557029,62,43,65,41
2621,17557031,42,60,49,60
2622,17557032,65,45,56,66
2623,17557035,58,49,60,49
2624,17557039,65,46,57,45
2625,17557040,53,56,60,56
2626,17557042,65,41,62,42
2627,17557046,62,53,49,63
2628,17557047,58,45,61,46
2629,17557048,59,43,47,37
2630,17557049,66,44,52,44
2631,17557050,58,49,55,43
2632,17557051,67,45,65,47
2633,17557054,61,43,55,55
2634,17557055,61,48,58,50
2635,17557056,59,44,43,48
2636,17557057,60,43,58,55
2637,17557058,67,49,55,58
2638,17557062,60,57,63,50
2639,17557060,66,45,67,46
2640,17557061,65,45,63,57
2641,17557065,66,45,60,56
2642,17557070,64,44,46,60
2643,17557071,57,46,60,46
2644,17557072,47,42,26,57
2645,17557073,60,46,53,53
2646,17557074,60,46,68,47
2647,17557078,47,50,55,53
2648,17557080,55,42,50,41
2649,17557081,65,45,63,52
2650,17557084,53,53,72,47
2651,17557087,53,62,51,61
2652,17557090,59,44,52,37
2653,17557091,58,45,44,44
2654,17557093,61,43,60,44
2655,17557094,63,45,59,51
2656,17557099,60,43,38,54
2657,17557102,62,49,45,63
2658,17557103,64,44,58,58
2659,17557105,63,47,58,45
2660,17557106,68,45,61,55
2661,17557111,53,67,55,67
2662,17557113,61,46,63,50
2663,17557114,42,70,40,70
2664,17557115,61,43,65,50
2665,17557116,60,40,67,40
2666,17557117,41,53,38,50
2667,17557119,42,70,42,72
2668,17557121,65,42,67,40
2669,17557122,54,30,66,29
2670,17557123,54,59,58,58
2671,17557125,61,43,53,56
2672,17557127,61,55,60,53
2673,17557128,53,57,69,46
2674,17557129,60,52,60,49
2675,17557130,64,45,62,41
2676,17557132,45,81,40,86
2677,17557133,50,36,47,37
2678,17557134,64,49,60,57
2679,17557135,54,41,59,28
2680,17557137,48,82,48,84
2681,17557136,56,52,58,58
2682,17557139,62,41,63,45
2683,17557138,59,44,55,57
2684,17557145,63,57,55,71
2685,17557146,38,54,30,54
2686,17557147,56,49,46,72
2687,17557148,64,44,66,44
2688,17557150,56,47,45,52
2689,17557151,60,56,38,54
2690,17557153,52,45,55,58
2691,17557155,64,45,62,50
2692,17557156,44,70,49,61
2693,17557157,68,47,67,49
2694,17557160,54,75,50,78
2695,17557164,64,42,67,33
2696,17557165,61,45,62,42
2697,17557169,56,41,59,39
2698,17557173,56,33,59,34
2699,17557178,55,53,49,58
2700,17557179,63,42,66,36
2701,17557180,51,59,36,72
2702,17557181,87,11,83,6
2703,17557183,64,42,54,37
2704,17557184,63,47,50,44
2705,17557189,49,50,50,48
2706,17557192,43,52,43,57
2707,17557193,50,75,46,77
2708,17557194,50,43,59,43
2709,17557195,71,47,53,53
2710,17557196,52,37,53,43
2711,17557197,61,55,60,52
2712,17557199,52,44,61,55
2713,17557201,59,47,54,54
2714,17557202,61,45,53,43
2715,17557203,41,52,62,46
2716,17557204,65,47,62,50
2717,17557205,46,63,42,62
2718,17557206,56,63,54,75
2719,17557209,55,44,58,52
2720,17557210,63,45,63,45
2721,17557211,66,44,58,55
2722,17557212,51,40,52,40
2723,17557213,66,45,42,62
2724,17557215,56,41,51,40
2725,17557217,62,48,65,42
2726,17557216,74,39,66,39
2727,17557218,30,52,28,55
2728,17557219,63,47,54,54
2729,17557221,59,41,52,40
2730,17557224,51,61,55,63
2731,17557225,66,44,57,56
2732,17557228,53,62,58,58
2733,17557230,47,85,44,83
2734,17557231,60,46,59,42
2735,17557235,55,44,47,48
2736,17557236,59,44,55,58
2737,17557237,67,49,55,43
2738,17557239,64,44,43,52
2739,17557240,60,53,56,52
2740,17557241,64,49,49,60
2741,17557242,69,17,82,17
2742,17557243,63,43,60,42
2743,17557245,46,40,54,38
2744,17557246,48,59,56,59
2745,17557247,34,56,38,54
2746,17557250,60,42,66,37
2747,17557251,61,46,47,58
2748,17557252,55,58,57,61
2749,17557253,46,54,43,52
2750,17557254,44,67,35,64
2751,17557255,47,37,52,37
2752,17557256,66,44,58,54
2753,17557258,64,44,64,48
2754,17557260,62,42,52,42
2755,17557261,46,54,52,55
2756,17557262,46,54,38,50
2757,17557263,54,60,57,61
2758,17557264,47,37,54,37
2759,17557266,38,54,29,56
2760,17557269,46,54,37,53
2761,17557270,44,64,42,55
2762,17557271,60,43,50,48
2763,17557274,67,45,67,46
2764,17557275,53,62,49,61
2765,17557276,66,44,66,40
2766,17557277,53,57,47,58
2767,17557278,53,48,43,48
2768,17557279,58,55,57,61
2769,17557281,51,70,51,73
2770,17557282,58,45,59,43
2771,17557284,53,66,53,62
2772,17557285,61,48,54,54
2773,17557287,55,39,67,38
2774,17557288,56,39,56,47
2775,17557289,62,53,54,44
2776,17557290,56,41,56,47
2777,17557291,40,58,30,63
2778,17557295,63,44,58,52
2779,17557296,59,39,58,43
2780,17557297,42,70,40,68
2781,17557298,47,50,29,50
2782,17557299,44,70,51,73
2783,17557300,64,44,62,48
2784,17557301,65,45,72,47
2785,17557302,62,48,68,36
2786,17557303,63,45,65,53
2787,17557305,57,45,46,60
2788,17557311,55,53,60,52
2789,17557312,61,48,63,50
2790,17557313,62,48,60,49
2791,17557314,65,45,66,48
2792,17557315,69,46,59,47
2793,17557318,42,70,44,70
2794,17557319,57,61,55,63
2795,17557320,69,48,60,62
2796,17557322,54,45,60,48
2797,17557326,64,48,63,47
2798,17557327,48,39,63,39
2799,17557329,48,57,56,59
2800,17557332,59,47,62,46
2801,17557334,44,41,43,48
2802,17557336,29,70,44,64
2803,17557340,52,40,51,40
2804,17557346,50,75,51,72
2805,17557343,59,44,57,59
2806,17557344,67,49,67,49
2807,17557351,15,64,19,63
2808,17557354,81,22,78,23
2809,17557360,63,57,56,59
2810,17557361,44,70,34,75
2811,17557362,64,45,43,47
2812,17557363,57,56,51,61
2813,17557364,39,52,42,66
2814,17557365,67,49,63,50
2815,17557366,65,46,56,59
2816,17557368,64,45,55,67
2817,17557369,63,43,58,58
2818,17557372,63,50,62,51
2819,17557371,64,48,52,43
2820,17557373,39,35,39,34
2821,17557374,51,65,49,63
2822,17557375,55,57,46,63
2823,17557376,65,50,65,50
2824,17557377,59,39,68,45
2825,17557378,50,77,46,77
2826,17557381,63,43,52,43
2827,17557382,36,72,26,74
2828,17557385,58,45,53,48
2829,17557386,54,54,51,65
2830,17557387,30,63,22,61
2831,17557388,58,43,58,45
2832,17557389,61,45,53,48
2833,17557390,61,46,44,50
2834,17557391,44,83,45,80
2835,17557392,65,45,61,46
2836,17557393,44,83,46,77
2837,17557394,32,59,38,70
2838,17557396,58,58,51,65
2839,17557399,47,45,45,46
2840,17557401,42,55,28,55
2841,17557405,59,44,62,53
2842,17557407,67,48,66,50
2843,17557410,54,59,55,58
2844,17557411,72,47,63,57
2845,17557413,52,43,54,44
2846,17557415,43,54,54,55
2847,17557417,65,45,69,45
2848,17557420,44,41,54,37
2849,17557419,54,60,51,61
2850,17557422,42,90,40,86
2851,17557424,59,44,59,51
2852,17557425,56,47,42,59
2853,17557426,66,44,66,39
2854,17557428,34,56,34,57
2855,17557429,54,75,34,70
2856,17557430,63,44,63,50
2857,17557432,60,42,55,44
2858,17557433,64,41,67,38
2859,17557435,53,57,56,59
2860,17557436,53,57,48,57
